,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,516939.4260012876,512212.0782781857
1,2021_0,233292.99628388116,233514.60163366227
2,2026_0,169703.00205813465,178885.27334233763
3,2031_0,29531.00314140354,30239.84494250003
4,2036_0,129812.02547129622,136071.66750560873
5,2041_0,124583.5100309976,150538.6849717444
6,2016_1,516939.42600128794,512212.0782781861
7,2021_1,233292.9962838812,233514.60163366227
8,2026_1,137588.97212656203,150396.68785866557
9,2031_1,31913.598271799405,32327.452309456545
10,2036_1,134969.89481206218,142702.95877237746
11,2041_1,214983.7177301088,235205.24392320437
12,2016_2,516939.4260012876,512212.0782781857
13,2021_2,240959.10326222624,257747.3289875596
14,2026_2,122950.81487709752,124553.19029286501
15,2031_2,35558.79777682506,35972.58130191453
16,2036_2,139398.22487984475,141307.48465599696
17,2041_2,119211.72637799794,140767.6432854991
18,2016_3,530375.1594969679,522539.3129940665
19,2021_3,203462.76880590295,213364.022794497
20,2026_3,123305.69010891594,133836.89724126874
21,2031_3,68121.57401488176,68437.56009746647
22,2036_3,140728.2598186793,140734.02367077646
23,2041_3,176748.7317477358,196913.55875977926
24,2016_4,516939.42600128794,512212.0782781861
25,2021_4,218702.80800905777,228411.2802716178
26,2026_4,165139.9405014994,170583.5346354376
27,2031_4,31977.697260934663,32391.551298591803
28,2036_4,135938.45305242774,138624.30458409406
29,2041_4,166859.19118458827,186278.10901525538
30,2016_5,555192.5567511548,553246.8249801254
31,2021_5,190966.86311528276,200973.06771949655
32,2026_5,119820.5893478974,126936.6160871648
33,2031_5,59394.95086662574,59711.035948232595
34,2036_5,139950.44744642114,136517.691996879
35,2041_5,176531.4473207463,197977.06886840222
36,2016_6,515321.71743529517,506008.3403725089
37,2021_6,211589.6829378635,222962.5447886341
38,2026_6,143391.13599561728,154064.00065793344
39,2031_6,36137.14783112969,36241.044305556476
40,2036_6,182241.19073954617,181457.97696094512
41,2041_6,174065.13673955508,195183.67863381453
42,2016_7,515853.855134217,509352.3614573833
43,2021_7,207285.95760117643,215499.82012648898
44,2026_7,208484.71456241334,214822.27814810807
45,2031_7,56622.58598341153,57316.99907479155
46,2036_7,128850.4836986079,128989.16924240263
47,2041_7,110282.36265986334,129444.70275611436
48,2016_8,530375.1594969678,522539.3129940663
49,2021_8,203306.65779986733,213207.91178846135
50,2026_8,178010.6772658131,183730.1369916431
51,2031_8,34136.217982805385,34379.27629811843
52,2036_8,167660.82083566362,170541.91934258895
53,2041_8,121531.31379320778,143368.396700011
54,2016_9,516939.42600128794,512212.0782781861
