,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2645932.605884445,2643910.646093402
1,2652195.459710855,2649705.467225046
2,2644493.8189924564,2643046.7302355357
3,2652091.459818693,2651954.868583951
4,2650220.7348673604,2648424.6843251223
5,2658577.363868983,2654076.4477771856
6,2651241.4885343495,2646042.5461485954
7,2654530.8861679896,2651716.5015528277
8,2655814.983948804,2650772.440572138
9,2652220.9566199053,2650867.1551299915
10,2643925.4228368597,2641782.6526444666
11,2646810.3274803273,2644994.2759761214
12,2648914.688378872,2649082.1404251046
13,2643634.8695427207,2645033.518707662
14,2658597.3189038173,2655483.7922804737
15,2655513.8396841497,2652254.641954137
16,2650183.6610069135,2645304.167759464
17,2654678.6775013357,2653635.7626878833
18,2646497.8840126647,2647032.020420419
19,2649895.142966913,2650220.6287040375
20,2650529.435243492,2650379.3298008414
21,2646875.2833296387,2644695.5866762493
22,2647478.826331555,2645424.17069635
23,2652113.7586095682,2652691.4539002525
24,2652822.836148951,2652794.8650054606
25,2647851.715583371,2642652.478951888
26,2643604.261451571,2641920.1154269185
27,2644020.42874317,2644947.930426808
28,2642299.651439148,2643394.994049145
29,2644753.390203037,2644866.159262526
30,2656583.9626341006,2651545.757439048
31,2655578.40775349,2652857.0125583885
32,2651714.3629209483,2652009.42790234
33,2649496.353619447,2649474.4109903276
34,2646723.7884310945,2644900.6981992293
35,2655423.4150047107,2654123.7232108377
36,2650835.8547153478,2649130.136408752
37,2651340.226749154,2648112.4305086425
38,2647123.018425677,2645527.4370325245
39,2650935.7972360738,2645560.665093392
40,2648519.190438832,2643149.466950327
41,2650129.6259124763,2650191.8902668124
42,2656138.2369318465,2652863.3907925664
43,2652093.1702358956,2651055.269226853
44,2653201.0975037403,2647866.2873663073
45,2645005.5473794867,2643219.075345845
46,2657421.654489039,2655964.729635522
47,2648295.7226903383,2646687.8681371342
48,2653209.153069719,2650417.747543008
49,2657198.0056232954,2654349.4125594106
50,2647805.177124764,2645673.3716837773
51,2657042.646787306,2652034.9798778202
52,2648867.724380775,2649180.2637941474
53,2641381.633683021,2642786.086351906
54,2646085.8534238054,2644101.9207588555
55,2653418.696582199,2650304.8235356435
56,2653740.844649608,2653047.1825937284
57,2650167.35586412,2648700.2416885234
58,2645219.0977802263,2646141.4136454156
59,2651134.613500437,2645796.827511507
60,2652458.747276203,2651578.65646818
61,2658315.6454733447,2653445.018364419
62,2655251.067385077,2652483.0854729917
63,2649409.606285912,2646375.155768604
64,2651053.6544084433,2651742.5624590227
65,2648881.4369536703,2646827.34385287
66,2652669.293498621,2647838.25832738
67,2654660.638748854,2652950.0743224863
68,2658559.494072197,2655678.284774931
69,2650141.5577120977,2646918.947290035
70,2645154.19720419,2643722.7169685448
71,2651715.9610658945,2650747.573725758
72,2645529.273628593,2643656.9316149065
73,2654881.6489084437,2653389.294344973
74,2654054.9749429533,2652729.4509252794
75,2656878.8490538495,2655535.006799116
76,2654729.5143646225,2652134.914042606
77,2651470.624461565,2646644.7751087723
78,2646477.3497346547,2644312.6503114533
79,2654781.3988260534,2651938.2144163447
80,2654163.8316374505,2652161.3484174907
81,2655453.144295824,2654112.618467222
82,2653201.0975037403,2647866.2873663073
83,2651456.5181426248,2646594.108006213
84,2651936.61130041,2652694.3418771354
85,2651698.7598054972,2651922.737647646
86,2649474.4627857488,2649714.820662806
87,2650287.8683769926,2647124.0147679495
88,2651761.401284501,2648594.1129467934
89,2652571.7972061015,2651106.157894171
90,2651899.038703365,2650599.5026138937
91,2646752.7409194345,2644880.1760700205
92,2649126.713334622,2649414.8728198996
93,2649473.1163179385,2650159.315726651
94,2646233.090773528,2644302.967826399
95,2651486.7348497473,2651590.005252851
96,2653944.4652460455,2653775.035540361
97,2650266.190210839,2646831.064143872
98,2650331.5289964164,2649482.218826174
99,2650831.5717230197,2651112.9356488446
