,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,364314.04687108885,373875.61221930815
1,2021_0,205751.79362998263,206626.17211608446
2,2026_0,242310.25235046502,241003.48103477538
3,2031_0,221826.22543945975,222852.50861172075
4,2036_0,201114.80450422905,201938.86738682765
5,2041_0,208104.96437677622,210962.06689719882
6,2016_1,364314.0468710889,373875.6122193083
7,2021_1,205751.79362998257,206626.1721160844
8,2026_1,218713.07404486838,217290.25523030307
9,2031_1,279585.8862459809,279045.9714095561
10,2036_1,200227.82418817325,200000.00001066693
11,2041_1,201557.00104535505,202818.57038767546
12,2016_2,348107.41882438405,356368.059561633
13,2021_2,216111.9195775724,216459.46725915972
14,2026_2,216059.08207787178,210567.91696241195
15,2031_2,206438.05274274957,207904.79978259164
16,2036_2,271458.47345041163,279061.52144655865
17,2041_2,205591.57149439427,211621.70358149457
18,2016_3,342406.07028282527,351693.10478129704
19,2021_3,227456.0407233541,227521.09752232177
20,2026_3,214604.63579431383,207964.10090380302
21,2031_3,206997.5883614035,207704.00915687997
22,2036_3,335028.3514263959,337350.80843315995
23,2041_3,208418.32642323108,201549.81833525948
24,2016_4,342639.6778093945,353262.7359727226
25,2021_4,259827.21625482597,258302.0627147531
26,2026_4,203534.69075365813,203725.64892585206
27,2031_4,200976.49623747304,200287.17019817745
28,2036_4,248967.35236155643,249197.01732426067
29,2041_4,210289.64945228962,209712.4153701166
30,2016_5,342406.07028282527,351693.10478129704
31,2021_5,264869.4520650239,264928.2348665302
32,2026_5,214076.69236031995,215119.5867797178
33,2031_5,235639.52369473333,233102.78030130497
34,2036_5,202653.59119166443,202722.6410893873
35,2041_5,208362.58197285054,212647.64653885923
36,2016_6,369781.78788607847,376980.9358082189
37,2021_6,204828.07980505517,206415.2043238745
38,2026_6,210618.98862871513,209326.01743027015
39,2031_6,248719.69715871103,250721.1878224956
40,2036_6,200397.93849285925,200091.700224402
41,2041_6,205646.60743110106,209956.7906178444
42,2016_7,347873.8112978148,354798.4283702076
43,2021_7,226532.3268984267,227310.12973011183
44,2026_7,207598.0471222925,202099.4288686767
45,2031_7,205812.07951648152,205085.8511961716
46,2036_7,320148.32152704423,322503.9563213774
47,2041_7,204644.4747883242,202082.3297634675
48,2016_8,364314.0468710889,373875.6122193083
49,2021_8,226132.36239368003,225529.42325992763
50,2026_8,202181.73355774174,201028.0214332683
51,2031_8,220703.12716684205,220620.9178978513
52,2036_8,224497.46783896963,233837.32507494232
53,2041_8,254193.88727287576,246680.6289719521
54,2016_9,348107.4188243841,356368.0595616333
55,2021_9,215897.76358684213,216248.49946575917
56,2026_9,245451.43655109275,245468.17972175483
57,2031_9,239997.06230987524,240544.71194079707
58,2036_9,200783.6210133765,200172.03730146954
59,2041_9,228811.75268754526,226486.9762475076
60,2016_10,364314.0468710889,373875.6122193083
61,2021_10,210852.35295205627,211776.3996566133
62,2026_10,228356.04189341847,226873.9157641538
63,2031_10,236678.87422267345,237321.89858858607
64,2036_10,210040.33776880903,216040.3421780413
65,2041_10,212097.710979503,210463.22765112657
66,2016_11,342639.6778093945,353262.7359727226
67,2021_11,259827.21625482597,258302.0627147531
68,2026_11,203534.69075365813,203725.64892585206
69,2031_11,235782.86506272573,235845.24949603959
70,2036_11,205057.9128437501,205089.5552658175
71,2041_11,206517.19409106183,206418.10372511417
72,2016_12,342406.07028282527,351693.10478129704
73,2021_12,244488.8833013264,246024.983722687
74,2026_12,218080.45255900625,216673.15898054442
75,2031_12,201858.57496096933,203674.52892884632
76,2036_12,242889.43508473103,251081.72388432722
77,2041_12,249003.40833734357,241315.31220072522
78,2016_13,342639.6778093945,353262.7359727226
79,2021_13,239446.64749112847,239398.8115709099
80,2026_13,207260.7666316432,205962.20360165858
81,2031_13,240482.15050768814,241616.00169607112
82,2036_13,228940.43399310016,230792.55558366777
83,2041_13,250678.54309870308,238115.4842916643
84,2016_14,342406.07028282527,351693.10478129704
85,2021_14,244488.8833013264,246024.983722687
86,2026_14,208639.01986481724,206202.26991870214
87,2031_14,222903.74745369813,225017.29100812395
88,2036_14,245059.34655225725,248447.08276192285
89,2041_14,249081.2711859674,240503.70932130187
90,2016_15,342639.6778093945,353262.7359727226
91,2021_15,216821.47741176953,216459.4672579691
92,2026_15,234617.9733040472,228904.1370859201
93,2031_15,290770.3020073075,292481.75640540186
94,2036_15,200271.64086957826,200000.00001422962
95,2041_15,199999.99998951936,199999.99997349232
96,2016_16,342406.07028282527,351693.10478129704
97,2021_16,242244.28198566497,241988.89055358942
98,2026_16,221546.01818651476,217219.0156009196
99,2031_16,261548.84481196452,261875.01973572077
100,2036_16,203683.90736231903,209495.639401779
101,2041_16,204460.37622941204,209660.61966352822
102,2016_17,342406.07028282527,351693.10478129704
103,2021_17,221863.71322196745,223085.63940974622
104,2026_17,245437.65923141027,239615.09246480593
105,2031_17,259086.15748045107,261982.25286291225
106,2036_17,202848.3358153977,207746.8156613395
107,2041_17,266975.1320907141,247767.31976837173
108,2016_18,364547.6543976581,375445.2434107338
109,2021_18,200709.55781978465,199999.99996430732
110,2026_18,224218.4028498758,222951.27797556657
111,2031_18,200976.19640836996,202108.94102131005
112,2036_18,237254.3398214129,243922.28526564455
113,2041_18,217985.15664270308,213992.40666286627
114,2016_19,342406.07028282527,351693.10478129704
115,2021_19,250081.21080271306,250460.4418352625
116,2026_19,229775.12539473778,229542.7028028974
117,2031_19,201412.37715240775,202818.52761224066
118,2036_19,230520.57712825327,232124.8343001214
119,2041_19,226052.0486339993,222621.59902524017
120,2016_20,347873.8112978148,354798.42837020743
121,2021_20,220939.9993970401,222874.6716175364
122,2026_20,209101.75701899073,202437.02670477767
123,2031_20,285654.5993329909,288865.0366078364
124,2036_20,234734.91068163636,234388.44255745085
125,2041_20,215922.13641732442,211706.5866708532
126,2016_21,342639.6778093945,353262.7359727226
127,2021_21,237202.04617546703,235362.7184018123
128,2026_21,245368.11743017656,245541.50702168865
129,2031_21,200767.70230899405,200078.37626969846
130,2036_21,217762.4256748211,224456.77299545077
131,2041_21,279251.2553108399,264226.859771298
132,2016_22,348107.41882438405,356368.059561633
133,2021_22,215897.76358684213,216248.49946575923
134,2026_22,248625.72112988686,248498.5476426492
135,2031_22,200299.9045098659,200000.00000701958
136,2036_22,204111.2283544026,208541.76941402227
137,2041_22,236636.52271952582,236914.87965585213
138,2016_23,342406.07028282527,351693.10478129704
139,2021_23,221863.71322196745,223085.63940974622
140,2026_23,225549.77838520106,218772.58780174618
141,2031_23,259378.48126365326,262677.3573850624
142,2036_23,236894.26720073263,242172.60598233808
143,2041_23,208196.98360019282,205904.45062432575
144,2016_24,369781.78788607847,376980.9358082189
145,2021_24,210420.40730644183,210850.66243645007
146,2026_24,213912.0729355362,213958.70650048845
147,2031_24,223163.41025531752,224105.72658898492
148,2036_24,227625.90520786252,227604.0602039092
149,2041_24,210186.8669323398,207353.69385728356
150,2016_25,364314.0468710889,373875.6122193083
151,2021_25,211344.12113136923,211061.63022865995
152,2026_25,220918.66160755753,219823.37853561473
153,2031_25,252635.39391725033,252362.99232982504
154,2036_25,201312.28312286473,202100.34976810942
155,2041_25,207637.578872857,206302.01307451553
156,2016_26,364547.6543976581,375445.2434107338
157,2021_26,200709.55781978465,199999.99996430732
158,2026_26,224218.4028498758,222951.27797556657
159,2031_26,238854.62562761747,239011.57659347352
160,2036_26,200479.94258517245,206229.52376989377
161,2041_26,208059.12422829308,209633.48507065215
162,2016_27,364547.6543976581,375445.2434107338
163,2021_27,226190.68590555582,224053.4786486794
164,2026_27,200000.00002109757,200000.000048858
165,2031_27,200329.13483637956,200324.28844030097
166,2036_27,224434.15843599336,237912.52610388258
167,2041_27,263160.3799177217,246433.81047886022
168,2016_28,342406.07028282527,351693.10478129704
169,2021_28,227456.0407233541,227521.09752232177
170,2026_28,252332.56855958997,251235.32023782373
171,2031_28,262188.64283024205,262031.14306123264
172,2036_28,200923.96536956623,200054.32298236163
173,2041_28,202334.45757452524,202803.25832994614
174,2016_29,348107.4188243841,356368.0595616333
175,2021_29,238522.93366620108,239187.84377870001
176,2026_29,203428.46253841606,203127.89948742677
