,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,359010.506432928,357754.41579931247,355119.71506952646,359122.21383163263,355119.71506952646,360936.58419191756,358843.2359819971,356208.5352522111,361276.25151255605,356208.5352522111
1,2021_0,215015.97632215224,251780.53048853844,218965.74471011685,215642.37574833905,230939.120240961,220801.6778655533,252167.32324232606,225754.8124350303,220875.3278144488,236849.01373693033
2,2026_0,218871.89713548264,181264.25498236588,233422.69476209336,217648.0476799749,227481.722454692,204550.98041450442,178384.86873178367,224523.99903307637,206307.73425482266,222869.22036661228
3,2031_0,216426.34342491467,181228.6798683633,222027.50322983484,207387.3101483185,200635.88102769438,218225.1262750177,186982.51249669082,227813.81033835135,208360.10050372072,201210.27164417502
4,2036_0,212248.8576729613,258187.5098064294,212720.94976871967,218269.1882662058,232636.1548032941,214147.61226420058,256673.10216086867,216051.43224433946,218805.2450418591,234551.27093662292
5,2041_0,239849.09097630568,110905.32006227328,228000.58199448648,236402.19210620833,245581.32288099983,246272.87767315347,102329.34415466529,228858.53340341258,245717.7556087652,238180.8447176875
6,2016_1,359010.506432928,326257.3238417513,347926.049795147,357866.12319801707,355829.98921271967,360936.58419191756,327535.7027036939,351710.5344554831,359182.9033026356,353493.9665277948
7,2021_1,217740.7813241137,187378.26155677886,217466.49807469457,221718.06894173028,214816.64011500418,222769.9358985248,193866.31142297757,215312.7332664724,226973.42620618994,216506.25432085243
8,2026_1,218147.23416344583,190596.81658164875,203362.30806550808,214780.1054962429,208168.23179154034,206533.21646003216,178867.48665182688,202710.98776120305,203414.8247968299,202601.4024820334
9,2031_1,224117.9740616744,233378.78130806048,216137.90494597334,222900.92927915812,234897.24061444783,224174.77022453086,241684.19912871427,215706.2937065618,223102.8122525172,239154.46943316495
10,2036_1,214353.83046959373,171155.2948713266,208124.76522659845,216096.46081136086,243989.4362565697,215488.75537975633,178828.86241014014,212650.49373943967,218651.70273765892,242898.77116495595
11,2041_1,236060.82350099174,170465.8034790279,217743.0987086042,234255.14194636545,211054.75151523683,240645.21076465966,174343.13639933502,218600.95392179603,236822.43182297485,216944.69105279446
12,2016_2,355119.71506952646,361826.76765740203,355119.71506952646,355119.71506952646,355119.71506952646,356208.5352522111,359015.13948580844,356208.5352522111,356208.5352522111,356208.5352522111
13,2021_2,222111.92495119988,214758.11127646037,217604.4159207618,226823.61594253161,248298.71991060296,228311.71991482386,217726.3753074285,223152.716984962,232124.0794942638,247464.84324138804
14,2026_2,219614.34501746582,143746.13244637667,230505.80729182108,216894.9755108342,209390.27695778164,207551.04013245867,152093.23838016504,221519.3574521494,205305.07471654975,209343.13120254435
15,2031_2,207868.41403971481,152043.41420762436,217638.39939697777,224469.96572630334,224725.0869059126,209220.26413725986,138975.47298921214,217741.00131154797,224520.12101941466,223374.75278680766
16,2036_2,212467.97496862346,159386.72738524576,210816.74297904232,213436.0653744088,207129.2133692678,216112.13597892234,163727.15000570775,211129.30958038973,214417.43762344355,208342.50937458122
17,2041_2,248144.38433554437,171188.1746435252,221213.1036852484,237686.96726512403,242979.48738333173,253809.04503894638,177780.4522936952,225085.15019708694,241512.58287465447,238576.6602966636
18,2016_3,355231.42246823106,349347.92290495645,358576.3973412103,359010.506432928,355829.98921271967,356548.2025728496,351291.2289718364,356468.3345782193,360936.58419191756,353493.9665277948
19,2021_3,220952.63069948714,157690.31555637508,213180.66261650785,218488.8360890925,214816.64011500418,227188.94894710928,158391.6166036648,214317.5273450648,223373.34711352095,216506.25432085243
20,2026_3,223144.21628875262,125067.39936768972,222866.3548342322,215039.89374445062,215556.1214075672,211743.87892085346,133543.28093922316,222638.0041330475,203396.02937092737,210974.58842732446
21,2031_3,211637.09665022,135339.77885651815,207166.65254344643,208986.79743917866,255243.97713418183,212068.4372456786,123181.66041467311,206662.46833960692,210137.83531415008,257431.48047516035
22,2036_3,211757.20324564035,140783.36006985317,208555.55824840235,220658.4069755662,200189.73932425908,212514.34313972117,147129.85397812602,210710.30499725748,222358.3839304677,200096.05985595577
23,2041_3,241216.68387191196,162740.5541101978,211535.27005495084,234742.55322901777,206266.64713513743,246453.9822238598,172589.5737710151,218009.79185577176,241558.56066888812,212112.6329410842
24,2016_4,357754.41579931247,357754.41579931247,356375.8057031421,357754.41579931247,353383.26967150345,358843.2359819971,358843.2359819971,358301.8834621316,358843.2359819971,352092.6603355295
25,2021_4,217329.76721162052,216703.36778543371,215917.02445748032,220054.57221358197,214028.0007032712,223976.05049363212,223492.43551034716,220461.95934016813,225944.30852660362,214379.16242108765
26,2026_4,222898.2152745082,239987.25953887598,213534.12572347088,221549.44690993018,210343.78498487154,208520.03115685133,227575.68659628707,202782.58228565205,209875.51825245027,210030.08164035887
27,2031_4,213099.8060911837,214088.1001528494,226427.47675196364,220996.2995024179,215640.96526192635,216568.01473721905,206387.32873211996,227163.3952080875,221379.94794370316,220038.0844476241
28,2036_4,218397.47140986554,147897.57988281178,211877.01385300688,214160.73069379077,217245.55606601713,220517.20188725728,146939.79858664397,210398.81657595283,214186.33851946486,219236.69354525727
29,2041_4,230397.8405159351,173452.83852880707,222681.87751531988,238080.7005692914,241369.27976220727,234563.65138757098,165347.7576323292,226035.5986508186,241568.11385633258,235787.80923119653
30,2016_5,357754.41579931247,326257.3238417513,357866.12319801707,356487.5131018466,352672.99552831025,358843.2359819971,327535.7027036939,359182.9033026356,358641.5507827701,354807.22905994573
31,2021_5,216703.36778543371,185102.2860172051,227129.85379236817,219386.89457499768,235536.70496802585,223492.43551034716,192346.88285239378,232927.0621252689,224617.98753402662,234243.55003972322
