,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2634518.161155303,2652566.332642224,2639120.506805858,2655627.1985298926,2611497.0717455326,2629376.5257269116,2382082.9782956634,2402249.6638710992,2513611.9162742035,2520723.8834424093,1574870.5799300838,1579596.7538256606,1184261.9688112417,1499337.1694577024,1325733.8203013465,1523094.4259389641,1528536.323166688,1154378.7355761218,1455665.5556655421,1301408.177421379
1,2627731.1891895086,2645969.519388219,2631479.3317175615,2652837.81420808,2562243.5531893605,2571790.2887536366,2333611.358208305,2343180.393056823,2479528.5654054154,2481929.62668287,1608822.407927407,1604830.1376388455,1298634.9365541781,1531382.3882471877,1405612.0763839774,1555634.7789147878,1556372.5842891173,1269857.1201770562,1478941.0111312743,1372494.1473772794
2,2638450.1516363923,2661085.668148198,2635070.4153618068,2658327.700008503,2564458.611370438,2581673.173911685,2198936.515823455,2199941.406874672,2473192.2562542036,2489267.95627628,1574772.596801969,1603561.7532750764,1456672.5035447404,1574364.3857081942,1407702.8200163706,1526161.5976477421,1558659.0651635474,1414963.2230896417,1528806.187983866,1379816.9124766607
3,2634594.247379627,2655740.396256282,2636823.697696644,2656159.901983566,2572341.5197119797,2587424.501634622,2131237.4386831615,2131655.2423409503,2453389.5696626967,2454522.7990791276,1577369.9766819167,1579387.3575424158,1443138.9276545101,1548498.769343581,1459633.5070898016,1528085.5083677538,1534364.72926613,1397504.0424613776,1497782.8146660107,1428789.5641344353
4,2628490.718893898,2649310.9690308105,2635676.0051101805,2657089.406404401,2568266.0645256843,2585802.5917041656,2387649.059070171,2400423.620788775,2490084.7589777373,2494010.0199696533,1592280.2090028403,1599394.673681972,1250707.9717988682,1562234.2441066608,1366072.3824306875,1541689.3350681686,1552092.7217895677,1221558.74324392,1516302.0118478043,1342492.9471777256
5,2640972.2028002166,2664287.5127330823,2633279.5149139804,2651473.5264871223,2628860.5673570926,2646330.5039701015,2282913.0882756715,2293341.5852634283,2451330.3984685196,2453399.8245878117,1558103.010580579,1608451.3295370098,1289715.9930361407,1420293.6864817597,1431195.2049885683,1517703.9944206828,1555834.9102415673,1257632.1787251034,1393204.050544113,1399487.9693015998
6,2627359.8256400907,2646804.814113088,2639269.379521627,2658186.666530378,2658226.8996021473,2679664.3703588406,2188790.3838654878,2194426.369349949,2506117.013175262,2512746.020836469,1589991.216426845,1582997.3861922764,1415202.6965457315,1384159.8800841912,1340209.6611851552,1541773.7746509342,1531335.7341248407,1363964.3217557934,1363368.9286994503,1325769.0866097512
7,2625656.341623643,2646248.109540661,2629662.61570493,2651045.4553928757,2558592.334116945,2571079.318237732,2252783.896573971,2263690.6566900527,2462956.146330366,2466510.364447575,1593089.5394929706,1612382.7145216542,1316031.2383090379,1535801.7952818838,1436242.561789406,1543623.5756185134,1564819.2772305927,1272869.7445211047,1485288.4729747402,1405616.8351162837
8,2633995.4059312427,2654602.788044508,2632892.944909525,2654678.2828216045,2566255.3631279403,2585605.7769754077,2209224.9527978627,2213738.606816027,2474200.1279898477,2481201.33408567,1575674.2951014729,1610288.569477386,1356095.674434074,1565568.997170572,1411018.9058417378,1526809.9354443946,1563612.8154388221,1315405.317165179,1523562.1498637323,1387664.6515158575
9,2635021.07543156,2655689.379900978,2633456.456384458,2656263.412136528,2609555.5533956103,2623432.227685856,2256363.8835381605,2264658.9281948395,2481310.9250714476,2486823.8839485557,1574740.2456735997,1604766.3308004432,1359432.7381656552,1473839.8345494163,1382729.8842078387,1530632.9533178092,1559110.1604269969,1320905.0956917086,1429186.4040721725,1359621.2652925295
