,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2597817.8254747875,2569074.7351445286
1,2590610.8391470527,2555295.744564587
2,2559341.8022617996,2532429.6293007233
3,2616874.4778315756,2586816.2386289034
4,2626209.1023173723,2586064.998481369
5,2608057.689424921,2574177.2928232653
6,2632078.7504559,2593774.671746714
7,2603583.4844599287,2567997.123231681
8,2589281.664087018,2554041.1955679557
9,2568079.137082478,2537246.3196856286
10,2581325.2592228213,2554065.0078382837
11,2596470.235535405,2565004.9108621376
12,2597052.1171286074,2564875.481853209
13,2593576.4863993553,2560806.376533321
14,2590249.298636619,2561433.5700200363
15,2620937.5743571897,2585282.2932697344
16,2588880.710542853,2560512.679699202
17,2604055.6588974027,2566224.7435998386
18,2624116.5264783846,2585294.3079032246
19,2579489.1220994787,2546228.9079578505
20,2624811.4265698646,2585790.5810789554
21,2632057.622136896,2594917.8913519415
22,2611395.7820051685,2578261.0602564253
23,2576493.809545965,2547372.27449507
24,2595481.8500487437,2563501.7679152554
25,2630828.0471363994,2594841.825923264
26,2577191.145570224,2554892.7860855237
27,2585135.764985835,2553950.720703194
28,2572062.4792624335,2544697.62252842
29,2590895.362009483,2560307.6020211047
30,2560924.8615946276,2529176.1526169255
31,2613794.971411764,2579680.897699885
32,2612040.850211969,2580439.894433547
33,2626623.8418543437,2596243.022501368
34,2614716.1316365125,2578722.578784911
35,2567359.759143128,2537275.9110925123
36,2620887.8758910624,2579734.219750429
37,2596496.1958507006,2563340.020597444
38,2564142.6750953402,2536359.5626801243
39,2590272.889116806,2561029.1133456794
40,2571114.2481114496,2540859.701404554
41,2639561.4065403566,2604368.2940358883
42,2597361.522310312,2560979.6813129266
43,2605112.920786433,2570674.1269574175
44,2623884.8643939877,2589467.5299212
45,2587501.8961801603,2555085.265532155
46,2608366.546403205,2571237.988791014
47,2588814.7243506922,2553121.9341255203
48,2625810.032587913,2587648.443775713
49,2590493.4383105664,2562936.9221935915
50,2596341.534513973,2563308.9405986303
51,2594430.5811207215,2559165.5983869554
52,2582660.1574989203,2549730.392058136
53,2594939.5462824674,2564127.6258082334
54,2608998.004258577,2570016.765504254
55,2572765.9426069604,2545492.6774533316
56,2606044.4993606512,2573567.472014092
57,2609220.586327318,2571797.4189944854
58,2582588.1615167777,2548754.676909647
59,2605740.035737841,2572556.4374545515
60,2612152.481867385,2578668.7276796214
61,2591463.787462819,2554979.937109812
62,2602413.8169720294,2571498.759392743
63,2548153.878314752,2520815.7668857276
64,2597234.5242980476,2571574.036877451
65,2608652.2459121,2572505.4487968567
66,2593991.486987469,2563640.377587269
67,2626601.1184537504,2586107.660748745
68,2635433.9767654836,2601826.3424292486
69,2609530.4606192866,2577433.1285806857
70,2616332.0104496013,2583915.229574006
71,2645000.6449563694,2607312.0147362445
72,2574057.9054484,2538972.091610163
73,2641355.4693565425,2605836.7847655006
74,2600540.8625734746,2574250.315829614
75,2602133.2239324786,2569348.049774411
76,2620073.0609909156,2580476.1255870853
77,2586789.3825349044,2550851.1197203165
78,2630830.7273546495,2594425.2025547675
79,2624557.705689322,2589657.3049962856
80,2625668.9444054887,2584042.0210460755
81,2586624.2265007896,2563823.1124049854
82,2652131.2751041516,2611944.20090866
83,2609966.0431266124,2578354.5487232693
84,2602221.229027246,2564231.6546317055
85,2602604.62925642,2570116.1432150267
86,2627547.474389394,2597374.292603269
87,2600877.8583481517,2575493.2159315785
88,2577868.6305002635,2547845.4777883873
89,2586542.0526259625,2558485.3774573794
90,2611854.081072506,2579259.157233592
91,2598864.6315318653,2562437.5353339594
92,2583784.6742486916,2549403.388256924
93,2561355.630346876,2529891.1979068434
94,2593496.309972871,2558381.76511012
95,2565080.1957693296,2538492.1762812953
96,2577929.6803253572,2552085.25017728
97,2606320.9627410844,2570891.456335013
98,2592433.0983952554,2559808.475598973
99,2637643.661595762,2600930.5491946083
